investor_id,Missed_SIPs,Maximum_Gap,Average_Gap
INV003906,5,115.0,90.0
INV003907,4,123.0,71.0
INV003908,4,112.0,84.5
INV003909,6,72.0,57.5
INV003910,4,204.0,86.75
INV003911,4,187.0,96.75
INV003912,5,140.0,85.6
INV003913,5,136.0,82.2
INV003914,1,51.0,51.0
INV003915,1,272.0,272.0
INV003916,3,114.0,87.66666666666667
INV003917,1,294.0,294.0
INV003918,5,124.0,72.2
INV003919,3,206.0,130.33333333333334
INV003920,4,132.0,94.75
INV003921,1,90.0,90.0
INV003922,1,126.0,126.0
INV003923,1,43.0,43.0
INV003924,1,231.0,231.0
INV003925,5,164.0,79.2
INV003926,5,155.0,94.0
INV003927,1,182.0,182.0
INV003928,2,281.0,163.0
INV003929,2,71.0,67.0
INV003931,3,133.0,107.66666666666667
INV003932,2,175.0,106.5
INV003934,3,197.0,145.0
INV003935,1,262.0,262.0
INV003936,5,96.0,75.0
INV003937,3,173.0,113.66666666666667
INV003938,6,70.0,59.0
INV003939,1,159.0,159.0
INV003940,4,151.0,81.5
INV003941,2,219.0,142.0
INV003942,4,180.0,114.0
INV003943,5,88.0,56.6
INV003944,1,166.0,166.0
INV003945,4,90.0,75.0
INV003946,4,129.0,95.5
INV003947,4,125.0,75.0
INV003948,4,76.0,50.25
INV003949,2,169.0,133.5
INV003950,2,135.0,92.5
INV003951,5,170.0,89.8
INV003952,4,95.0,67.5
INV003953,2,340.0,246.5
INV003954,4,124.0,79.25
INV003955,2,213.0,130.0
INV003956,2,237.0,158.0
INV003957,7,91.0,63.42857142857143
INV003958,6,124.0,66.5
INV003959,1,75.0,75.0
INV003960,4,146.0,95.0
INV003961,5,136.0,77.0
INV003962,5,218.0,82.4
INV003963,2,70.0,61.5
INV003964,5,130.0,82.2
INV003966,1,145.0,145.0
INV003967,4,116.0,86.5
INV003968,6,199.0,73.83333333333333
INV003969,1,175.0,175.0
INV003970,4,148.0,82.25
INV003971,2,154.0,112.5
INV003972,4,156.0,89.75
INV003973,5,125.0,72.0
INV003974,5,120.0,81.8
INV003975,3,125.0,90.0
INV003976,2,160.0,144.5
INV003977,4,149.0,100.25
INV003978,6,124.0,73.5
INV003979,4,71.0,59.0
INV003980,3,244.0,155.0
INV003981,6,75.0,59.166666666666664
INV003982,4,143.0,82.0
INV003983,3,255.0,121.66666666666667
INV003984,1,40.0,40.0
INV003985,4,191.0,103.5
INV003986,3,206.0,106.66666666666667
INV003987,6,92.0,64.16666666666667
INV003988,1,221.0,221.0
INV003989,3,138.0,98.66666666666667
INV003990,2,264.0,184.5
INV003991,1,286.0,286.0
INV003992,3,210.0,137.66666666666666
INV003993,3,93.0,69.33333333333333
INV003995,1,175.0,175.0
INV003996,4,177.0,105.25
INV003997,6,167.0,69.5
INV003998,3,219.0,154.66666666666666
INV003999,1,160.0,160.0
INV004001,4,81.0,56.0
INV004002,3,247.0,127.66666666666667
INV004003,3,146.0,95.0
INV004004,4,88.0,69.75
INV004005,4,184.0,103.5
INV004006,3,78.0,61.0
INV004007,3,123.0,96.33333333333333
INV004008,2,196.0,157.5
INV004009,6,87.0,69.5
INV004011,2,192.0,146.5
INV004012,4,208.0,109.75
INV004014,6,93.0,75.83333333333333
INV004015,4,126.0,99.0
INV004016,3,119.0,90.66666666666667
INV004017,3,70.0,59.0
INV004018,4,147.0,113.25
INV004019,4,169.0,110.25
INV004022,1,321.0,321.0
INV004023,5,93.0,77.0
INV004024,5,92.0,66.8
INV004025,1,248.0,248.0
INV004026,3,188.0,103.66666666666667
INV004027,2,173.0,109.5
INV004028,6,96.0,64.33333333333333
INV004030,4,142.0,107.25
INV004031,1,72.0,72.0
INV004032,2,175.0,134.5
INV004033,3,168.0,106.33333333333333
INV004034,1,224.0,224.0
INV004035,3,77.0,51.333333333333336
INV004036,4,94.0,74.25
INV004037,3,137.0,102.0
INV004038,4,127.0,81.5
INV004039,1,198.0,198.0
INV004040,4,169.0,102.5
INV004041,2,230.0,201.0
INV004042,2,185.0,114.0
INV004043,4,231.0,100.75
INV004044,3,216.0,118.0
INV004045,3,108.0,79.0
INV004046,2,151.0,145.0
INV004047,1,63.0,63.0
INV004048,1,310.0,310.0
INV004049,4,67.0,56.75
INV004050,3,167.0,112.66666666666667
INV004051,6,89.0,67.33333333333333
INV004052,4,175.0,110.25
INV004053,1,159.0,159.0
INV004054,1,123.0,123.0
INV004056,3,214.0,135.33333333333334
INV004058,4,184.0,98.5
INV004059,2,345.0,250.5
INV004060,1,209.0,209.0
INV004061,2,152.0,135.0
INV004062,1,343.0,343.0
INV004063,5,117.0,71.4
INV004064,4,97.0,73.5
INV004065,3,204.0,99.66666666666667
INV004066,3,167.0,134.33333333333334
INV004067,5,142.0,71.4
INV004068,2,153.0,98.5
INV004069,3,196.0,108.0
INV004070,4,107.0,71.0
INV004071,4,134.0,86.0
INV004072,1,137.0,137.0
INV004073,5,148.0,73.0
INV004074,2,54.0,47.0
INV004075,3,256.0,128.0
INV004076,3,174.0,123.0
INV004077,3,102.0,87.0
INV004078,3,160.0,104.33333333333333
INV004079,3,164.0,114.0
INV004080,7,121.0,62.714285714285715
INV004081,3,251.0,165.0
INV004082,2,59.0,58.5
INV004084,2,170.0,124.0
INV004085,5,138.0,79.8
INV004086,1,179.0,179.0
INV004087,2,125.0,115.5
INV004088,2,350.0,238.5
INV004089,4,106.0,84.75
INV004090,3,224.0,159.66666666666666
INV004091,3,184.0,99.66666666666667
INV004092,1,350.0,350.0
INV004094,2,183.0,175.0
INV004095,2,211.0,163.0
INV004096,5,146.0,84.6
INV004097,2,245.0,146.0
INV004098,4,63.0,58.25
INV004099,3,167.0,87.33333333333333
INV004100,4,118.0,64.5
INV004101,2,239.0,187.5
INV004102,3,247.0,139.0
INV004103,1,134.0,134.0
INV004104,3,133.0,117.33333333333333
INV004105,3,127.0,94.0
INV004106,2,151.0,112.5
INV004107,1,106.0,106.0
INV004108,3,165.0,88.66666666666667
INV004109,5,99.0,80.8
INV004110,2,280.0,169.5
INV004111,2,229.0,146.5
INV004112,5,76.0,49.0
INV004113,1,104.0,104.0
INV004114,2,76.0,70.5
INV004115,3,154.0,103.66666666666667
INV004116,6,117.0,73.33333333333333
INV004117,1,57.0,57.0
INV004118,6,98.0,61.833333333333336
INV004119,5,195.0,82.6
INV004120,3,173.0,119.33333333333333
INV004121,2,185.0,142.5
INV004122,1,136.0,136.0
INV004123,4,138.0,101.75
INV004124,5,99.0,73.8
INV004125,4,142.0,102.0
INV004126,1,150.0,150.0
INV004127,4,190.0,117.75
INV004128,5,156.0,74.2
INV004129,1,175.0,175.0
INV004130,3,137.0,100.66666666666667
INV004131,3,211.0,105.0
INV004132,3,141.0,124.66666666666667
INV004133,3,154.0,114.0
INV004134,4,98.0,60.5
INV004135,3,164.0,102.0
INV004137,1,36.0,36.0
INV004138,4,143.0,89.25
INV004139,2,304.0,185.0
INV004140,4,130.0,110.0
INV004142,5,131.0,84.8
INV004143,5,137.0,91.0
INV004144,1,82.0,82.0
INV004145,3,125.0,74.33333333333333
INV004146,6,173.0,64.5
INV004147,4,136.0,86.5
INV004148,6,113.0,63.833333333333336
INV004149,3,130.0,105.33333333333333
INV004150,2,231.0,179.0
INV004151,4,141.0,87.5
INV004152,4,131.0,78.75
INV004153,5,96.0,71.6
INV004154,6,90.0,68.83333333333333
INV004157,1,235.0,235.0
INV004159,1,188.0,188.0
INV004160,4,212.0,112.25
INV004161,4,260.0,108.25
INV004162,1,300.0,300.0
INV004163,3,114.0,86.0
INV004164,2,155.0,115.5
INV004165,3,201.0,121.0
INV004166,3,104.0,88.66666666666667
INV004167,1,61.0,61.0
INV004168,1,54.0,54.0
INV004169,4,141.0,108.5
INV004171,2,204.0,141.5
INV004172,3,196.0,112.0
INV004173,4,170.0,109.25
INV004174,5,192.0,91.4
INV004175,6,133.0,77.5
INV004176,1,50.0,50.0
INV004177,3,117.0,77.0
INV004178,2,285.0,220.5
INV004179,4,127.0,76.5
INV004181,4,149.0,109.0
INV004182,2,46.0,43.5
INV004183,1,47.0,47.0
INV004184,4,151.0,77.5
INV004185,3,105.0,79.0
INV004186,1,62.0,62.0
INV004187,1,87.0,87.0
INV004189,2,144.0,137.5
INV004190,3,154.0,101.33333333333333
INV004191,3,161.0,121.33333333333333
INV004193,3,169.0,114.33333333333333
INV004194,1,206.0,206.0
INV004195,3,156.0,83.33333333333333
INV004196,5,112.0,82.8
INV004197,3,218.0,142.33333333333334
INV004198,1,168.0,168.0
INV004199,2,138.0,106.0
INV004200,2,145.0,114.5
INV004201,3,97.0,66.0
INV004202,5,114.0,68.0
INV004203,7,98.0,62.142857142857146
INV004204,4,275.0,101.5
INV004205,3,164.0,115.66666666666667
INV004206,1,394.0,394.0
INV004207,3,145.0,122.0
INV004208,4,156.0,79.0
INV004209,1,221.0,221.0
INV004210,4,77.0,52.5
INV004211,2,390.0,221.5
INV004212,3,131.0,112.0
INV004214,1,184.0,184.0
INV004215,1,40.0,40.0
INV004216,4,195.0,112.0
INV004217,1,53.0,53.0
INV004220,2,174.0,108.0
INV004221,1,418.0,418.0
INV004222,2,141.0,121.5
INV004223,5,103.0,78.0
INV004224,3,121.0,66.0
INV004225,3,105.0,73.66666666666667
INV004226,6,118.0,73.16666666666667
INV004227,1,42.0,42.0
INV004228,4,112.0,90.0
INV004229,2,163.0,155.5
INV004230,6,127.0,73.0
INV004231,6,107.0,65.66666666666667
INV004232,5,68.0,55.0
INV004233,5,195.0,81.2
INV004234,1,122.0,122.0
INV004236,1,256.0,256.0
INV004237,3,215.0,125.33333333333333
INV004238,1,52.0,52.0
INV004239,5,130.0,79.8
INV004240,3,179.0,127.33333333333333
INV004241,7,115.0,63.0
INV004242,1,133.0,133.0
INV004243,5,73.0,53.6
INV004244,3,155.0,112.66666666666667
INV004246,4,127.0,77.75
INV004247,5,142.0,89.0
INV004248,4,184.0,102.75
INV004249,2,191.0,187.0
INV004250,3,139.0,117.66666666666667
INV004252,2,265.0,155.0
INV004253,3,221.0,162.0
INV004254,3,317.0,147.66666666666666
INV004255,1,202.0,202.0
INV004256,1,410.0,410.0
INV004257,5,135.0,89.2
INV004258,4,105.0,74.25
INV004259,3,201.0,144.66666666666666
INV004260,1,144.0,144.0
INV004261,2,247.0,210.5
INV004262,3,151.0,106.66666666666667
INV004263,5,149.0,91.2
INV004264,3,207.0,107.33333333333333
INV004265,3,180.0,117.66666666666667
INV004266,3,79.0,72.66666666666667
INV004267,5,95.0,66.4
INV004268,3,245.0,125.66666666666667
INV004269,1,261.0,261.0
INV004270,4,182.0,92.75
INV004271,4,142.0,73.5
INV004272,2,98.0,91.5
INV004273,4,171.0,94.25
INV004274,7,86.0,60.714285714285715
INV004275,1,159.0,159.0
INV004276,1,47.0,47.0
INV004277,4,161.0,112.25
INV004278,4,85.0,70.5
INV004279,4,100.0,60.5
INV004280,3,256.0,132.66666666666666
INV004281,4,161.0,94.75
INV004282,5,105.0,69.4
INV004283,5,103.0,59.8
INV004284,2,81.0,68.0
INV004285,3,169.0,120.33333333333333
INV004286,1,240.0,240.0
INV004287,3,109.0,83.66666666666667
INV004288,4,132.0,89.5
INV004289,5,201.0,74.4
INV004290,4,128.0,95.0
INV004291,3,164.0,138.66666666666666
INV004293,4,142.0,93.5
INV004294,6,119.0,72.33333333333333
INV004295,6,103.0,65.16666666666667
INV004296,4,151.0,103.5
INV004297,7,149.0,65.42857142857143
INV004298,2,155.0,119.5
INV004299,4,175.0,105.75
INV004300,2,62.0,56.0
INV004301,2,212.0,198.5
INV004302,4,169.0,93.25
INV004303,3,105.0,82.0
INV004304,4,134.0,80.0
INV004305,3,140.0,135.33333333333334
INV004306,4,118.0,78.0
INV004307,3,139.0,95.66666666666667
INV004308,5,244.0,85.6
INV004310,4,174.0,91.25
INV004311,3,223.0,101.66666666666667
INV004312,1,146.0,146.0
INV004313,2,87.0,68.5
INV004314,4,137.0,91.5
INV004315,1,70.0,70.0
INV004316,2,78.0,72.0
INV004317,1,172.0,172.0
INV004318,5,106.0,68.2
INV004319,5,131.0,76.2
INV004320,1,336.0,336.0
INV004321,5,69.0,48.4
INV004322,5,75.0,58.0
INV004324,5,93.0,66.6
INV004326,3,78.0,71.66666666666667
INV004328,2,269.0,204.5
INV004329,3,176.0,121.66666666666667
INV004330,3,191.0,142.66666666666666
INV004331,1,177.0,177.0
INV004332,6,112.0,66.16666666666667
INV004333,2,126.0,97.0
INV004334,4,184.0,91.25
INV004335,6,104.0,68.0
INV004336,3,124.0,111.33333333333333
INV004337,3,150.0,111.33333333333333
INV004338,5,162.0,69.6
INV004339,4,225.0,93.25
INV004340,4,252.0,116.0
INV004341,4,124.0,87.75
INV004342,5,145.0,77.6
INV004343,6,85.0,62.833333333333336
INV004344,3,251.0,150.33333333333334
INV004345,3,114.0,95.33333333333333
INV004346,3,187.0,103.0
INV004347,5,82.0,57.6
INV004348,5,120.0,76.4
INV004349,4,159.0,93.5
INV004350,2,145.0,140.5
INV004351,2,275.0,178.5
INV004352,5,118.0,79.8
INV004353,4,102.0,87.75
INV004354,3,97.0,90.33333333333333
INV004355,1,126.0,126.0
INV004356,2,194.0,135.0
INV004357,4,305.0,109.75
INV004358,5,135.0,69.0
INV004359,2,346.0,214.5
INV004360,5,144.0,78.0
INV004361,5,124.0,73.8
INV004362,4,155.0,76.5
INV004363,4,202.0,103.5
INV004364,3,173.0,113.33333333333333
INV004365,6,109.0,56.333333333333336
INV004366,5,79.0,56.6
INV004367,3,194.0,148.33333333333334
INV004368,4,182.0,78.75
INV004369,3,149.0,100.0
INV004370,1,50.0,50.0
INV004371,2,242.0,166.0
INV004372,3,136.0,94.66666666666667
INV004374,6,128.0,70.33333333333333
INV004375,3,166.0,128.66666666666666
INV004376,5,145.0,70.8
INV004377,3,166.0,115.33333333333333
INV004378,6,212.0,81.16666666666667
INV004379,4,110.0,82.5
INV004380,4,212.0,120.25
INV004381,5,142.0,82.8
INV004382,1,261.0,261.0
INV004384,4,143.0,86.0
INV004386,2,73.0,61.5
INV004387,3,160.0,113.66666666666667
INV004388,3,163.0,110.33333333333333
INV004390,2,319.0,186.5
INV004391,4,96.0,67.5
INV004392,6,99.0,69.33333333333333
INV004393,3,164.0,85.0
INV004394,3,192.0,121.66666666666667
INV004395,1,113.0,113.0
INV004398,4,177.0,112.5
INV004399,2,145.0,124.5
INV004400,5,97.0,61.6
INV004401,4,125.0,98.5
INV004402,2,201.0,173.0
INV004403,5,150.0,68.6
INV004404,3,160.0,108.33333333333333
INV004406,2,99.0,74.0
INV004407,3,125.0,71.66666666666667
INV004408,5,111.0,74.0
INV004410,4,113.0,70.5
INV004411,4,111.0,92.0
INV004412,4,158.0,115.25
INV004413,5,113.0,78.8
INV004414,3,176.0,90.0
INV004415,1,250.0,250.0
INV004417,2,189.0,119.5
INV004418,2,103.0,89.0
INV004419,1,123.0,123.0
INV004420,4,209.0,108.75
INV004421,5,187.0,80.2
INV004422,1,458.0,458.0
INV004423,1,68.0,68.0
INV004424,1,101.0,101.0
INV004425,3,154.0,109.33333333333333
INV004426,3,143.0,86.66666666666667
INV004427,5,125.0,86.0
INV004428,4,119.0,59.0
INV004430,1,122.0,122.0
INV004432,2,184.0,177.0
INV004433,1,69.0,69.0
INV004434,6,92.0,74.83333333333333
INV004435,3,241.0,129.33333333333334
INV004436,4,108.0,80.0
INV004437,4,103.0,79.0
INV004438,1,89.0,89.0
INV004439,2,122.0,117.5
INV004440,2,295.0,168.0
INV004441,3,199.0,117.33333333333333
INV004442,4,157.0,76.5
INV004443,4,111.0,86.25
INV004445,3,249.0,124.66666666666667
INV004446,5,122.0,76.4
INV004447,4,66.0,55.5
INV004448,3,164.0,96.66666666666667
INV004449,2,194.0,120.0
INV004450,3,100.0,78.0
INV004451,4,137.0,90.5
INV004452,4,134.0,102.5
INV004453,2,98.0,86.0
INV004454,7,101.0,60.0
INV004455,4,105.0,59.5
INV004456,1,162.0,162.0
INV004457,5,188.0,79.6
INV004458,1,87.0,87.0
INV004459,6,92.0,55.166666666666664
INV004460,3,93.0,69.66666666666667
INV004461,5,52.0,39.8
INV004462,2,341.0,203.5
INV004463,3,211.0,111.66666666666667
INV004464,4,142.0,74.5
INV004465,4,109.0,92.5
INV004466,4,166.0,92.75
INV004467,2,235.0,150.0
INV004468,5,128.0,79.2
INV004469,2,174.0,172.5
INV004471,3,254.0,148.0
INV004472,5,145.0,81.8
INV004473,7,93.0,62.714285714285715
INV004474,4,190.0,95.25
INV004475,6,87.0,61.0
INV004476,5,126.0,82.0
INV004477,5,96.0,68.6
INV004478,1,198.0,198.0
INV004479,2,177.0,123.5
INV004481,3,66.0,52.333333333333336
INV004482,4,225.0,115.25
INV004483,1,345.0,345.0
INV004484,3,134.0,85.33333333333333
INV004485,2,130.0,102.0
INV004486,3,190.0,110.66666666666667
INV004487,1,46.0,46.0
INV004488,3,295.0,147.33333333333334
INV004489,2,188.0,116.5
INV004490,3,130.0,87.0
INV004491,4,189.0,118.5
INV004492,3,128.0,98.66666666666667
INV004493,6,116.0,69.66666666666667
INV004494,2,376.0,209.0
INV004495,5,159.0,85.6
INV004496,5,138.0,81.6
INV004497,4,131.0,99.5
INV004498,4,136.0,102.75
INV004500,2,190.0,129.0
INV004502,6,94.0,58.666666666666664
INV004503,1,48.0,48.0
INV004504,4,160.0,79.5
INV004505,5,118.0,72.8
INV004506,4,186.0,96.75
INV004508,3,181.0,110.66666666666667
INV004509,3,175.0,124.33333333333333
INV004510,5,264.0,93.0
INV004511,3,215.0,114.33333333333333
INV004513,4,169.0,97.0
INV004514,4,213.0,104.0
INV004515,4,119.0,74.5
INV004516,3,201.0,160.66666666666666
INV004517,5,160.0,75.6
INV004518,4,115.0,102.25
INV004519,3,209.0,128.0
INV004520,2,188.0,160.0
INV004521,4,76.0,62.0
INV004522,3,174.0,136.66666666666666
INV004523,4,107.0,77.0
INV004524,2,361.0,214.5
INV004525,3,152.0,120.66666666666667
INV004526,3,173.0,98.66666666666667
INV004527,5,161.0,77.0
INV004528,3,149.0,89.66666666666667
INV004529,4,176.0,103.5
INV004530,2,66.0,53.5
INV004531,4,159.0,93.25
INV004532,1,59.0,59.0
INV004533,5,118.0,66.0
INV004534,5,118.0,70.4
INV004535,1,446.0,446.0
INV004536,1,90.0,90.0
INV004537,2,162.0,115.5
INV004539,2,88.0,79.0
INV004540,5,77.0,56.2
INV004542,6,59.0,47.5
INV004543,1,225.0,225.0
INV004544,4,147.0,87.5
INV004545,3,72.0,62.0
INV004546,3,167.0,130.0
INV004547,3,165.0,109.0
INV004548,3,290.0,152.0
INV004549,3,163.0,102.0
INV004551,3,108.0,104.66666666666667
INV004552,1,306.0,306.0
INV004553,4,120.0,100.25
INV004554,2,113.0,81.0
INV004555,5,151.0,68.2
INV004556,1,278.0,278.0
INV004557,4,172.0,108.0
INV004558,1,258.0,258.0
INV004559,2,278.0,173.0
INV004560,6,72.0,54.833333333333336
INV004561,1,360.0,360.0
INV004562,5,137.0,74.2
INV004563,5,211.0,88.8
INV004564,1,356.0,356.0
INV004565,4,198.0,104.75
INV004566,3,114.0,94.0
INV004567,2,309.0,190.0
INV004568,2,133.0,107.0
INV004569,2,159.0,123.0
INV004570,1,186.0,186.0
INV004573,2,104.0,85.5
INV004574,5,87.0,65.8
INV004575,2,204.0,165.0
INV004576,4,132.0,103.25
INV004578,4,108.0,73.0
INV004579,4,77.0,58.5
INV004581,6,119.0,78.33333333333333
INV004582,5,156.0,94.2
INV004583,5,148.0,90.0
INV004584,4,85.0,59.75
INV004585,3,181.0,138.66666666666666
INV004586,1,71.0,71.0
INV004587,3,179.0,125.66666666666667
INV004588,2,222.0,151.0
INV004589,4,140.0,90.75
INV004590,1,204.0,204.0
INV004591,3,163.0,92.0
INV004592,5,115.0,63.6
INV004593,4,125.0,91.0
INV004594,4,122.0,95.5
INV004595,3,136.0,82.33333333333333
INV004596,4,111.0,68.75
INV004598,4,129.0,73.75
INV004599,1,214.0,214.0
INV004600,6,116.0,68.83333333333333
INV004601,2,329.0,228.0
INV004602,3,191.0,102.33333333333333
INV004604,2,197.0,122.5
INV004605,7,105.0,67.42857142857143
INV004606,6,84.0,48.166666666666664
INV004607,3,164.0,97.66666666666667
INV004608,5,96.0,63.8
INV004609,4,172.0,102.25
INV004610,2,231.0,159.0
INV004611,2,134.0,108.5
INV004612,1,169.0,169.0
INV004614,5,110.0,72.8
INV004615,1,383.0,383.0
INV004616,4,158.0,104.5
INV004617,5,90.0,69.2
INV004618,1,57.0,57.0
INV004619,4,114.0,75.25
INV004620,1,196.0,196.0
INV004621,5,125.0,73.6
INV004622,3,236.0,148.33333333333334
INV004623,3,122.0,91.66666666666667
INV004625,6,114.0,69.5
INV004626,1,294.0,294.0
INV004627,3,141.0,106.0
INV004629,4,175.0,95.0
INV004630,6,95.0,56.333333333333336
INV004631,5,108.0,78.6
INV004632,4,193.0,120.0
INV004633,5,189.0,78.8
INV004634,3,141.0,99.33333333333333
INV004635,4,141.0,83.25
INV004636,4,138.0,78.75
INV004637,2,193.0,180.5
INV004638,6,87.0,63.166666666666664
INV004639,5,161.0,77.0
INV004640,3,174.0,105.66666666666667
INV004641,4,99.0,67.5
INV004642,2,232.0,176.5
INV004643,3,101.0,64.0
INV004644,3,102.0,63.333333333333336
INV004645,1,286.0,286.0
INV004646,3,138.0,106.33333333333333
INV004647,3,138.0,116.33333333333333
INV004648,3,83.0,68.66666666666667
INV004649,3,260.0,120.33333333333333
INV004650,4,143.0,88.25
INV004651,6,103.0,68.0
INV004652,1,91.0,91.0
INV004653,4,262.0,110.0
INV004654,4,170.0,95.75
INV004655,3,147.0,107.0
INV004656,3,234.0,137.0
INV004657,2,207.0,144.5
INV004659,4,81.0,62.5
INV004660,3,232.0,120.66666666666667
INV004661,6,181.0,72.66666666666667
INV004662,1,184.0,184.0
INV004664,4,182.0,82.0
INV004665,3,137.0,103.66666666666667
INV004666,4,116.0,79.75
INV004667,2,155.0,130.5
INV004668,3,214.0,145.0
INV004669,3,148.0,88.66666666666667
INV004672,5,91.0,63.8
INV004673,3,127.0,93.33333333333333
INV004674,1,255.0,255.0
INV004676,1,255.0,255.0
INV004677,4,255.0,112.0
INV004678,6,184.0,82.66666666666667
INV004679,3,237.0,142.66666666666666
INV004680,2,155.0,109.5
INV004681,1,331.0,331.0
INV004682,5,83.0,52.0
INV004683,1,253.0,253.0
INV004684,2,263.0,201.0
INV004686,1,97.0,97.0
INV004687,4,94.0,72.5
INV004688,4,181.0,86.5
INV004689,4,89.0,64.5
INV004691,3,139.0,123.0
INV004692,5,172.0,75.8
INV004693,3,161.0,113.66666666666667
INV004694,3,241.0,121.33333333333333
INV004695,4,175.0,97.25
INV004696,1,245.0,245.0
INV004697,2,326.0,237.0
INV004698,3,328.0,134.66666666666666
INV004699,3,137.0,108.66666666666667
INV004700,3,148.0,99.66666666666667
INV004701,3,188.0,135.0
INV004702,3,185.0,131.66666666666666
INV004703,4,167.0,110.75
INV004704,5,113.0,76.2
INV004705,2,148.0,102.5
INV004709,3,164.0,99.33333333333333
INV004711,3,222.0,113.66666666666667
INV004712,5,68.0,60.2
INV004713,1,83.0,83.0
INV004714,1,181.0,181.0
INV004715,4,119.0,76.75
INV004716,5,114.0,82.6
INV004717,3,317.0,160.66666666666666
INV004718,3,84.0,64.0
INV004719,3,59.0,49.666666666666664
INV004720,4,122.0,76.5
INV004721,2,379.0,232.0
INV004722,4,163.0,94.25
INV004723,1,167.0,167.0
INV004724,4,127.0,81.75
INV004725,2,122.0,121.0
INV004726,2,327.0,227.0
INV004727,1,203.0,203.0
INV004728,1,109.0,109.0
INV004729,3,211.0,121.66666666666667
INV004730,2,191.0,148.5
INV004731,4,112.0,77.25
INV004733,4,141.0,84.25
INV004734,4,185.0,87.75
INV004735,4,285.0,115.25
INV004736,2,203.0,175.0
INV004737,5,113.0,73.8
INV004738,5,104.0,71.8
INV004739,6,162.0,77.66666666666667
INV004740,2,262.0,179.0
INV004741,4,157.0,101.5
INV004742,3,138.0,102.0
INV004743,2,413.0,250.5
INV004744,5,123.0,67.2
INV004745,4,137.0,80.25
INV004746,1,458.0,458.0
INV004747,4,151.0,109.0
INV004748,4,123.0,88.0
INV004749,2,330.0,187.5
INV004750,2,217.0,183.0
INV004751,3,163.0,145.33333333333334
INV004752,3,164.0,100.33333333333333
INV004753,5,84.0,69.8
INV004754,5,133.0,77.8
INV004755,4,172.0,80.0
INV004756,6,94.0,71.5
INV004758,2,329.0,184.5
INV004759,2,196.0,183.0
INV004760,2,126.0,90.0
INV004761,3,122.0,92.66666666666667
INV004763,3,177.0,123.33333333333333
INV004764,6,94.0,63.666666666666664
INV004765,4,224.0,111.5
INV004767,3,147.0,107.0
INV004768,1,59.0,59.0
INV004769,3,174.0,116.0
INV004770,8,94.0,60.25
INV004771,3,189.0,129.0
INV004772,2,168.0,130.5
INV004774,4,147.0,89.0
INV004775,3,220.0,159.66666666666666
INV004776,5,145.0,78.0
INV004777,2,265.0,164.5
INV004778,3,155.0,82.33333333333333
INV004779,1,359.0,359.0
INV004780,6,85.0,59.166666666666664
INV004781,4,140.0,100.25
INV004783,3,195.0,106.33333333333333
INV004784,5,114.0,84.8
INV004785,4,248.0,95.0
INV004786,4,211.0,119.25
INV004787,6,118.0,70.66666666666667
INV004788,2,150.0,124.5
INV004790,4,96.0,60.75
INV004791,2,316.0,218.5
INV004792,2,193.0,131.5
INV004793,1,285.0,285.0
INV004794,4,197.0,93.25
INV004795,1,99.0,99.0
INV004796,2,68.0,57.0
INV004797,5,173.0,80.8
INV004798,6,106.0,63.5
INV004799,1,123.0,123.0
INV004800,1,110.0,110.0
INV004801,2,287.0,180.0
INV004802,2,184.0,110.5
INV004803,3,209.0,125.33333333333333
INV004804,3,137.0,96.66666666666667
INV004805,3,69.0,57.0
INV004806,1,93.0,93.0
INV004807,3,206.0,120.33333333333333
INV004808,2,162.0,104.5
INV004809,1,94.0,94.0
INV004810,2,167.0,137.5
INV004811,3,165.0,94.33333333333333
INV004812,2,169.0,102.5
INV004813,4,190.0,94.0
INV004814,3,192.0,99.33333333333333
INV004815,1,376.0,376.0
INV004816,3,130.0,89.33333333333333
INV004817,4,187.0,117.0
INV004818,5,137.0,65.8
INV004819,5,97.0,67.6
INV004820,3,107.0,75.0
INV004821,3,77.0,65.66666666666667
INV004822,4,127.0,77.0
INV004823,5,107.0,76.0
INV004824,1,190.0,190.0
INV004825,5,141.0,72.4
INV004826,5,121.0,73.0
INV004827,5,179.0,76.0
INV004828,3,109.0,80.33333333333333
INV004829,4,155.0,83.5
INV004830,4,222.0,86.0
INV004831,3,177.0,146.33333333333334
INV004832,2,231.0,176.0
INV004833,4,140.0,100.5
INV004834,4,106.0,64.25
INV004835,3,179.0,119.0
INV004836,3,168.0,101.0
INV004837,5,145.0,88.2
INV004839,2,163.0,110.5
INV004840,5,77.0,63.6
INV004841,4,209.0,96.0
INV004842,2,66.0,52.0
INV004843,3,153.0,82.66666666666667
INV004844,3,118.0,87.0
INV004845,6,124.0,68.33333333333333
INV004846,4,137.0,81.25
INV004847,3,174.0,115.66666666666667
INV004848,4,166.0,92.5
INV004849,3,158.0,91.66666666666667
INV004850,5,86.0,59.6
INV004851,5,104.0,71.8
INV004852,3,182.0,134.33333333333334
INV004853,4,137.0,84.25
INV004854,4,174.0,116.25
INV004855,4,98.0,67.0
INV004856,3,132.0,98.0
INV004857,5,166.0,82.2
INV004858,4,233.0,98.0
INV004860,4,129.0,83.0
INV004861,2,261.0,159.0
INV004862,1,273.0,273.0
INV004863,3,194.0,100.66666666666667
INV004864,5,114.0,62.8
INV004865,5,130.0,81.0
INV004866,4,86.0,60.0
INV004867,3,181.0,134.0
INV004868,2,213.0,149.0
